readability,read_grade,compound,neg,neu,pos,readability_text,read_grade_text,compound_text,neg_text,neu_text,pos_text,punctuation_title,punctuation_text,count_text,count_title,punctuation_ratio_text,punctuation_ratio_title,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,class
69.79,6.0,0.0,0.0,1.0,0.0,64.44,10.1,0.9963,0.04,0.852,0.10800000000000001,2,204,862,10,0.2366589327146172,0.2,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
42.38,10.3,0.2263,0.29100000000000004,0.376,0.33299999999999996,17.04,22.1,0.2124,0.099,0.8059999999999999,0.095,2,62,314,12,0.19745222929936307,0.16666666666666666,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,45.22,15.4,0.8889,0.01,0.924,0.066,0,52,206,1,0.2524271844660194,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
37.98,10.0,0.4215,0.0,0.7140000000000001,0.28600000000000003,37.31,18.5,0.4904,0.065,0.868,0.067,5,47,449,8,0.10467706013363028,0.625,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
81.29,3.7,0.29600000000000004,0.0,0.732,0.268,46.27,17.1,-0.9977,0.136,0.795,0.069,1,205,923,7,0.2221018418201517,0.14285714285714285,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
72.83,4.8,0.0,0.0,1.0,0.0,21.13,22.6,0.9552,0.027999999999999997,0.922,0.05,4,130,922,14,0.14099783080260306,0.2857142857142857,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
59.3,8.0,-0.8909999999999999,0.5920000000000001,0.408,0.0,19.51,23.3,-0.9994,0.207,0.765,0.027999999999999997,3,109,797,12,0.13676286072772895,0.25,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
5.15,14.3,0.0,0.0,1.0,0.0,18.05,21.7,0.6705,0.055999999999999994,0.8809999999999999,0.062,0,60,387,7,0.15503875968992248,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
38.99,9.6,0.0,0.0,1.0,0.0,36.46,16.7,0.9985,0.019,0.873,0.107,0,151,1112,7,0.1357913669064748,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
46.44,8.8,0.0,0.0,1.0,0.0,52.12,12.8,-0.7303,0.07400000000000001,0.8590000000000001,0.067,2,112,583,8,0.19210977701543736,0.25,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
20.04,12.7,-0.34,0.231,0.769,0.0,17.31,26.2,0.9903,0.039,0.8490000000000001,0.111,1,97,601,9,0.16139767054908485,0.1111111111111111,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
68.77,6.4,0.2023,0.0,0.847,0.153,50.2,13.5,0.9583,0.036000000000000004,0.8590000000000001,0.106,0,63,290,11,0.2172413793103448,0.0,0.039452362805604935,7.812870502471924,-1.6745504140853882,1.325562596321106,-0.4766784310340881,2.834547281265259,2.0213539600372314,0.5574421882629395,4.9313926696777335,1.7045499086380005,-1.249818205833435,1.6885031461715698,0.74765944480896,0.31821209192276,1.0992102622985842,-4.634527206420898,-0.5342712998390198,-1.892339110374451,-2.0916638374328613,0.38554993271827703,real
71.82,5.2,0.0,0.0,1.0,0.0,39.13,17.8,0.575,0.0,0.976,0.024,1,28,198,8,0.1414141414141414,0.125,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,63.12,10.6,0.9851,0.036000000000000004,0.862,0.102,0,137,452,1,0.3030973451327434,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
59.3,8.0,-0.5267,0.23600000000000002,0.764,0.0,31.32,20.8,-0.9998,0.22,0.703,0.078,3,182,1313,12,0.13861386138613865,0.25,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,real
106.16,0.3,0.5719,0.0,0.7909999999999999,0.209,32.23,20.4,0.9993,0.02,0.905,0.07400000000000001,6,602,2614,15,0.2302983932670237,0.4,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
79.26,4.4,0.0,0.0,1.0,0.0,52.43,12.7,0.9975,0.076,0.794,0.13,0,251,1284,9,0.1954828660436137,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
93.14,3.3,-0.5267,0.318,0.584,0.09699999999999999,43.87,13.9,0.0885,0.063,0.872,0.065,2,175,1037,12,0.16875602700096431,0.16666666666666666,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
50.84,9.2,0.0,0.0,1.0,0.0,2.8,31.8,-0.9988,0.149,0.775,0.076,2,146,1412,12,0.10339943342776203,0.16666666666666666,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,20.59,27.0,0.8315,0.044000000000000004,0.89,0.065,0,64,384,1,0.16666666666666666,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
71.82,5.2,0.5106,0.0,0.68,0.32,60.89,11.5,-0.9628,0.10800000000000001,0.823,0.069,3,92,394,9,0.233502538071066,0.3333333333333333,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
75.2,6.0,0.0,0.0,1.0,0.0,-15.45,40.8,0.9991,0.071,0.797,0.132,3,218,1694,13,0.12868949232585594,0.2307692307692308,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,real
71.82,5.2,0.0,0.0,1.0,0.0,48.17,14.3,0.9992,0.068,0.807,0.125,4,372,2256,8,0.16489361702127658,0.5,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
10.56,14.3,-0.7906,0.5,0.5,0.0,41.87,16.7,-0.9993,0.134,0.8140000000000001,0.052000000000000005,2,225,1504,10,0.14960106382978725,0.2,-0.7656934261322021,-0.390460193157196,0.29227039217948914,-0.8192536234855652,-0.3052373230457306,-2.800339937210083,-1.2592506408691406,-0.7577889561653137,1.9963737726211548,4.248972892761231,2.7706122398376465,0.9642412066459656,-1.5348650217056274,-5.471694469451903,2.014528512954712,1.1079200506210327,-0.12979541718959808,0.4369907379150391,4.594337463378906,-1.0480422973632812,real
34.93,11.1,0.4767,0.0,0.687,0.313,18.22,25.8,0.6573,0.040999999999999995,0.909,0.05,0,101,538,11,0.18773234200743494,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,31.32,20.8,-0.9735,0.136,0.799,0.065,0,59,335,1,0.1761194029850746,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
206.84,-15.7,0.0,0.0,0.0,0.0,48.54,12.1,0.9423,0.009000000000000001,0.875,0.11599999999999999,0,12,167,1,0.0718562874251497,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
45.42,9.2,0.5574,0.0,0.69,0.31,-24.25,40.1,0.9986,0.054000000000000006,0.8240000000000001,0.122,4,189,1463,9,0.1291866028708134,0.4444444444444444,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,48.47,14.2,0.9344,0.0,0.868,0.132,0,13,124,1,0.10483870967741936,0.0,-1.5109124183654783,6.657303333282472,-2.3528850078582764,-2.3480374813079834,-1.6127657890319824,-6.091111183166504,1.3584541082382202,1.1167840957641602,3.2385103702545166,1.721092700958252,2.21479606628418,-2.111884593963623,4.551051139831543,1.1912555694580078,5.776405334472656,0.6537701487541199,0.2832457721233368,-0.9262657165527344,1.0622509717941284,0.30215421319007874,real
68.77,6.4,-0.5994,0.281,0.7190000000000001,0.0,73.31,8.8,0.9728,0.069,0.79,0.141,0,83,302,11,0.27483443708609273,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
206.84,-15.7,0.0,0.0,0.0,0.0,29.36,25.7,0.8219,0.013999999999999999,0.8959999999999999,0.09,0,19,132,1,0.14393939393939395,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
206.84,-15.7,0.0,0.0,0.0,0.0,54.39,14.0,0.7574,0.091,0.77,0.14,0,24,202,1,0.1188118811881188,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
45.42,9.2,0.0,0.0,1.0,0.0,29.86,19.3,0.9844,0.033,0.905,0.061,2,104,862,9,0.12064965197215775,0.2222222222222222,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,real
206.84,-15.7,0.0,0.0,0.0,0.0,-31.05,42.7,0.95,0.037000000000000005,0.772,0.191,0,22,101,1,0.21782178217821785,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
90.77,2.1,0.5719,0.0,0.575,0.425,39.23,17.7,0.9882,0.061,0.82,0.11900000000000001,2,84,525,6,0.16,0.3333333333333333,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
103.63,1.3,-0.5859,0.375,0.625,0.0,64.44,10.1,0.9527,0.084,0.7909999999999999,0.125,2,113,468,10,0.24145299145299146,0.2,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
84.68,4.4,-0.4717,0.218,0.782,0.0,61.09,11.4,-0.8301,0.095,0.818,0.087,3,179,1063,12,0.16839134524929444,0.25,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
80.62,6.0,-0.3818,0.157,0.843,0.0,20.86,24.8,-0.9725,0.09,0.8420000000000001,0.068,0,215,1486,16,0.14468371467025573,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
60.99,11.5,0.3182,0.102,0.721,0.177,49.45,11.8,-0.9903,0.109,0.804,0.087,1,180,1371,27,0.13129102844638948,0.037037037037037035,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
77.23,5.2,0.4847,0.0,0.7609999999999999,0.239,3.51,31.5,0.9914,0.045,0.863,0.092,1,148,884,11,0.167420814479638,0.09090909090909093,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
83.32,2.9,0.0,0.0,1.0,0.0,38.15,20.2,-0.9614,0.134,0.741,0.125,0,117,823,5,0.1421628189550425,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
56.93,6.8,0.0,0.0,1.0,0.0,22.75,15.8,0.0,0.0,1.0,0.0,1,6,23,6,0.2608695652173913,0.16666666666666666,2.4690499305725098,2.8304243087768555,-0.8289771080017091,0.5554947257041931,-0.396151214838028,-3.39276123046875,4.4381866455078125,1.1414045095443726,2.171108722686768,0.7351307272911072,-1.3068147897720337,0.4107935428619385,1.0386394262313845,-0.15673381090164185,2.714619874954224,-0.1000208929181099,-1.3782625198364258,-0.0063836341723799706,-1.1724374294281006,-0.33373260498046875,real
45.42,9.2,-0.2023,0.184,0.816,0.0,54.66,11.8,-0.9802,0.174,0.753,0.073,1,24,248,9,0.0967741935483871,0.1111111111111111,-0.9059928059577942,-0.2667195796966553,-1.869326114654541,-1.3980857133865356,-0.7836892604827881,-1.8978575468063357,-0.21826903522014615,-0.7203141450881958,-1.7697135210037231,-1.0904766321182249,2.8981304168701167,0.3838014602661133,2.6852197647094727,1.6865837574005127,5.880551338195801,-0.7190836071968079,-2.1305410861968994,-0.3041969239711761,1.3989851474761963,0.08076420426368712,real
36.96,10.3,-0.1779,0.22699999999999998,0.619,0.155,54.76,11.8,0.9945,0.055,0.8340000000000001,0.111,0,142,902,9,0.1574279379157428,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
66.74,7.2,0.3309,0.0,0.7490000000000001,0.251,12.95,27.9,-0.0749,0.092,0.809,0.099,4,57,323,13,0.17647058823529413,0.3076923076923077,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
38.99,9.6,-0.4588,0.373,0.424,0.203,43.63,11.9,0.2263,0.08199999999999999,0.8240000000000001,0.095,0,17,138,7,0.12318840579710146,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
89.75,2.5,0.4404,0.0,0.674,0.326,88.06,5.2,-0.6486,0.312,0.537,0.151,1,0,17,7,0.0,0.14285714285714285,0.7375089526176453,0.6170122623443604,0.708878755569458,-0.8427311778068542,1.3171385526657104,0.4233810007572174,-0.6933871507644653,-0.1478094756603241,1.4015634059906006,0.5995241403579712,-2.242748975753784,-0.8178580403327942,0.685756504535675,-0.7082454562187195,-0.24259676039218905,2.1942901611328125,0.40894269943237305,-0.5588235259056091,1.0634143352508545,1.1981045007705688,real
76.22,5.6,0.5719,0.0,0.748,0.252,28.37,21.9,0.9949,0.05,0.836,0.115,1,125,740,12,0.16891891891891891,0.08333333333333333,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
20.04,12.7,0.5994,0.0,0.672,0.32799999999999996,44.51,15.7,-0.9545,0.083,0.883,0.033,2,39,320,9,0.121875,0.2222222222222222,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
74.19,6.4,0.0,0.0,1.0,0.0,54.9,13.8,0.6322,0.0,0.948,0.052000000000000005,1,25,95,14,0.2631578947368421,0.07142857142857142,1.0929847955703735,5.0588650703430185,-3.187013864517212,-1.099862813949585,-1.675974726676941,-3.3307709693908687,2.799360752105713,-2.688563823699951,2.3095462322235107,0.3845361173152924,1.3947709798812866,1.4592249393463137,3.2833287715911865,0.5181804299354553,3.851902723312378,0.33138129115104675,0.7682980895042419,-0.3826454281806946,-0.933430552482605,-0.17837072908878324,real
206.84,-15.7,0.0,0.0,0.0,0.0,63.59,8.4,0.9081,0.0,0.917,0.083,0,48,173,1,0.2774566473988439,0.0,-1.779763102531433,3.6181151866912837,-1.4974595308303833,-0.6775612831115723,-1.7891312837600708,1.2727864980697632,1.6961829662322998,0.4213594496250153,4.54443359375,3.691610097885132,-0.0921386182308197,1.7241867780685425,0.0249074324965477,-0.03255661204457283,2.039041042327881,-5.652144908905028,-2.627584457397461,-2.6387383937835693,-0.08910790830850601,0.5863816142082214,real
49.48,7.6,-0.4588,0.429,0.5710000000000001,0.0,7.23,28.0,-0.8951,0.083,0.831,0.086,0,99,746,5,0.13270777479892762,0.0,-0.6879368424415588,2.1403453350067143,-2.194647312164306,-2.142697811126709,0.40251970291137695,-1.6977169513702393,-0.997018814086914,-0.7856838703155518,5.060081958770752,2.2322583198547363,1.2350976467132568,0.053794562816619866,3.26450252532959,-1.843766570091248,2.377114772796631,-0.21324066817760468,-0.21906806528568268,-1.021064519882202,1.6106383800506592,-1.6001327037811282,real
